Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
-0.1791,-0.1640,0.9179,-12.3200,241.0800,-8.7500
-0.2796,-0.1469,0.9618,-4.0600,240.5900,-9.3800
-0.3157,-0.1640,0.9828,2.5900,237.0200,-11.2000
-0.4324,-0.1767,1.0307,8.4000,227.6400,-14.2100
-0.4616,-0.0249,1.1039,7.8400,213.6400,-12.0400
-0.4124,-0.0659,1.0355,4.9000,197.0500,-10.0800
-0.4207,-0.0449,0.9521,3.6400,186.6900,-6.9300
-0.4177,0.0044,0.9311,11.9700,175.9100,-2.8700
-0.4587,0.0039,0.9160,18.1300,170.1700,-3.2200
-0.4943,-0.0283,0.8926,17.9900,168.9800,-7.3500
-0.5017,-0.0210,0.8638,13.7200,168.4900,-11.0600
-0.4963,-0.0927,0.7437,5.7400,167.9300,-13.3000
-0.4870,-0.1161,0.6344,-5.6700,166.3200,-23.8700
-0.6183,-0.1191,0.7779,-5.2500,162.6100,-20.9300
-0.7096,-0.1205,0.7901,-4.9000,147.4200,-20.1600
-0.7803,0.1069,0.8081,-5.3200,129.2200,-20.6500
-0.8272,-0.0234,0.8072,3.8500,103.9500,-19.5300
-0.7910,0.0395,0.8496,14.2100,83.2300,-20.0200
-0.7686,-0.0224,0.7950,18.9000,70.6300,-18.8300
-0.6856,-0.0493,0.7906,4.3400,58.7300,-17.9900
-0.7081,-0.0356,0.7013,0.7000,54.6700,-18.0600
-0.7788,0.0698,0.8364,-3.3600,42.4200,-13.1600
-0.8208,0.0991,0.9209,-1.5400,23.6600,-9.2400
-0.8916,0.1503,0.9853,1.0500,10.3600,-6.8600
-0.8950,0.1137,1.0092,2.1700,-5.7400,-5.2500
-0.8569,-0.0049,0.9814,4.5500,-20.3000,-4.2000
-0.7915,-0.0659,0.8808,4.9000,-31.2900,-2.8000
-0.7613,-0.1562,0.7881,8.4700,-36.4000,-4.5500
-0.7647,-0.2669,0.7340,17.3600,-42.9800,-10.7800
-0.6661,-0.2279,0.7008,7.7700,-46.4800,-17.5000
-0.6471,-0.1747,0.6090,34.3700,-52.0100,-18.1300
-0.6339,-0.1098,0.6500,28.8400,-59.0100,-18.7600
-0.6686,0.2098,1.2571,1.0500,-75.9500,-13.7200
-0.7008,0.1108,0.9130,-64.7500,-102.4100,-11.9700
-0.6417,-0.1518,0.5139,-34.6500,-97.8600,-14.6300
-0.6734,-0.1049,0.8081,-2.5900,-99.4700,-13.6500
-0.7740,-0.1952,0.7989,17.0100,-112.7000,-14.3500
-0.5480,0.0205,0.9740,7.7700,-120.8900,-13.0900
-0.4758,0.1176,0.7950,14.3500,-128.5200,0.5600
-0.4128,0.2167,0.8330,38.0100,-133.3500,14.8400
-0.4665,0.2494,0.8872,35.2800,-142.8000,29.1900
-0.5358,0.0781,1.0028,32.7600,-158.0600,34.7900
-0.5549,0.0073,1.0775,24.5000,-173.6000,36.4000
-0.5324,-0.0742,0.9501,21.4200,-186.1300,33.9500
-0.4470,-0.1293,0.9379,13.0200,-192.7100,28.5600
-0.3753,-0.1030,0.9106,-4.1300,-196.6300,23.0300
-0.3201,-0.0693,0.8862,-19.9500,-199.6400,20.3000
-0.3216,0.0410,1.1380,-11.4800,-209.7200,25.2700
-0.3806,0.1513,1.3693,19.9500,-228.9000,33.3900
-0.4304,0.0815,1.2693,48.4400,-245.0700,41.2300
-0.3680,-0.0063,1.1941,61.2500,-259.5600,44.9400
-0.3206,-0.0708,1.0668,63.6300,-265.4400,46.3400
-0.1942,-0.1118,0.9340,55.5100,-265.5800,43.9600
-0.0961,-0.1269,0.8769,27.7200,-260.6800,38.5000
0.0010,-0.2059,0.8120,2.8000,-251.7900,31.7800
0.0468,-0.1957,0.8316,-20.7900,-245.0700,22.8200
0.0937,-0.1283,0.8701,-38.7100,-237.7900,17.0100
0.1078,-0.1527,0.8999,-40.1800,-232.8200,9.5900
0.0063,-0.0063,1.0638,-21.4900,-234.0800,10.2200
-0.0322,0.1313,1.1478,6.4400,-238.4900,15.0500
-0.0142,0.1518,1.1463,18.9000,-242.3400,18.4100
0.0537,0.0771,0.9980,16.0300,-238.5600,18.7600
0.2089,-0.0839,0.8574,7.9100,-224.4900,12.6000
0.2943,-0.2201,0.6881,6.0200,-207.2700,5.1800
0.3880,-0.2377,0.6359,-2.3100,-182.9100,-4.0600
0.4597,-0.2577,0.6593,-7.7700,-161.0700,-12.7400
0.3240,-0.0508,0.6564,-39.1300,-143.2200,-16.9400
0.4036,-0.0005,0.6930,-58.3100,-125.3700,-16.8000
0.4324,0.0615,0.6534,-41.6500,-109.6900,-13.6500
0.4953,0.0771,0.6310,-35.2100,-86.8700,-9.2400
0.4958,0.0581,0.6329,-23.3100,-68.1100,-4.9000
0.4748,0.0688,0.6603,-8.1900,-43.4700,-1.1900
0.4743,0.0630,0.6432,3.1500,-21.8400,-0.2100
0.4602,0.0171,0.6739,10.0100,4.9700,-2.5200
0.4875,0.0151,0.6974,22.1200,27.1600,3.0100
0.4441,0.0376,0.7027,32.9000,51.1700,7.7000
0.4050,0.0756,0.7144,41.2300,69.0900,7.4200
0.4582,0.0712,0.6651,31.2200,93.1000,6.0900
0.4304,-0.0195,0.6080,17.8500,117.1100,1.2600
0.4294,-0.0293,0.6066,15.5400,147.0000,-1.4000
0.3958,-0.0117,0.6451,16.8700,177.3100,-2.3100
0.3670,-0.0098,0.6793,10.7800,198.8000,-2.9400
0.3040,-0.0459,0.7335,10.0800,223.0200,-3.7800
0.2352,-0.0220,0.7910,17.2200,239.0500,-4.2700
0.1469,0.0190,0.8320,17.4300,255.2900,-4.2000
0.1098,0.1039,0.8769,14.2100,265.3700,-0.7700
0.0864,0.1054,0.8706,3.9900,276.5700,3.2200
0.0644,-0.0195,0.8955,-7.3500,285.4600,4.2000
-0.0093,-0.0522,0.9623,-7.9800,291.9700,4.3400
-0.0371,-0.0537,0.9555,-10.1500,295.4000,5.4600
-0.0937,-0.0937,0.9262,-7.9800,298.2000,4.7600
-0.1264,-0.1576,0.9004,2.6600,299.8800,1.5400
-0.1332,-0.2006,0.8564,10.6400,298.9000,-3.2900
-0.2050,-0.2440,0.8442,22.9600,297.0800,-10.7100
-0.2718,-0.2152,0.8706,23.8000,292.2500,-17.5700
-0.3279,-0.1879,0.8896,16.2400,269.9900,-22.5400
-0.5070,-0.0078,0.9467,35.7700,276.9200,-27.0200
-0.5641,-0.0015,0.9799,22.4000,264.6700,-28.4900
-0.5675,0.1405,0.9902,27.5100,253.8200,-23.2400
-0.5666,0.1049,0.9121,38.8500,242.9700,-20.6500
-0.5246,0.0078,0.8667,42.9100,235.6900,-24.0100
-0.5026,-0.0942,0.7823,37.7300,228.2700,-29.4000
-0.4768,-0.1796,0.7418,34.2300,222.6000,-40.4600
-0.5622,-0.0937,0.7193,29.3300,214.1300,-46.2000
-0.6783,0.0312,0.7862,17.8500,204.5400,-49.8400
-0.8442,0.0903,0.7598,13.7200,192.2900,-50.6100
-0.8642,0.1191,0.8633,19.0400,177.9400,-47.0400
-0.8886,0.1688,0.8281,26.6000,154.9800,-41.7900
-0.9101,0.1810,0.8218,25.5500,134.5400,-30.3800
-0.8306,0.1576,0.8174,31.9200,107.8000,-22.1900
-0.7754,0.0825,0.7588,33.0400,87.5000,-18.2700
-0.8223,0.0346,0.7491,29.8900,65.3800,-21.7000
-0.9160,0.0005,0.7564,20.0900,51.1700,-25.2000
-0.9536,0.0176,0.7798,8.8200,39.6200,-28.0700
-0.8828,0.0151,0.7623,-3.8500,23.3100,-29.2600
-0.9248,0.0732,0.7520,-18.8300,9.6600,-29.2600
-0.8755,0.0698,0.7862,-22.6800,-11.0600,-25.9700
-0.8911,0.1132,0.8028,-21.1400,-30.9400,-20.5800
-0.8911,0.1064,0.8228,-18.7600,-54.7400,-17.0800
-0.9189,0.0595,0.8647,-12.0400,-74.5500,-15.5400
-0.8477,0.1000,0.8452,-8.3300,-96.2500,-10.5700
-0.7867,0.0493,0.8267,-0.0700,-107.3800,-3.7800
-0.7862,0.0054,0.8208,5.8100,-122.3600,0.3500
-0.7696,0.0342,0.8228,4.9000,-135.2400,3.2900
-0.7715,0.0376,0.8398,3.7100,-150.4300,4.9700
-0.7462,0.0834,0.8145,-1.8900,-163.1000,10.8500
-0.7110,0.0683,0.8194,-7.0000,-177.9400,15.6800
-0.6661,0.0224,0.7998,-14.4200,-187.2500,20.5100
-0.5641,-0.0098,0.7701,-20.6500,-193.0600,25.6900
-0.5173,-0.0869,0.8262,-19.1100,-199.3600,28.6300
-0.5895,0.1005,0.9496,-1.6100,-209.0200,35.8400
-0.6276,0.0708,0.9638,11.5500,-223.4400,41.0200
-0.6529,0.0869,0.9897,28.9800,-234.2200,47.2500
-0.6051,0.1215,0.9965,39.2000,-245.3500,55.7200
-0.5466,0.1015,0.9906,44.1700,-252.7700,66.4300
-0.4992,0.1088,0.9941,34.7900,-258.5100,72.7300
-0.4646,-0.0844,0.9706,15.2600,-255.1500,67.3400
-0.3533,-0.1405,0.9482,-0.2800,-247.5900,59.0800
-0.2850,-0.2020,0.8979,-15.7500,-240.7300,46.9000
-0.1957,-0.1820,0.8603,-28.0700,-230.9300,38.4300
-0.1523,-0.1845,0.8706,-44.7300,-224.1400,26.0400
-0.1674,-0.1674,0.9477,-47.6000,-218.8900,16.6600
-0.2079,-0.0654,0.9843,-40.6000,-220.0100,10.5000
-0.2225,0.0742,1.0712,-30.8700,-227.5000,12.9500
-0.2142,0.1152,1.0716,-13.4400,-234.9200,15.4000
-0.1274,0.1903,1.0990,-3.9900,-242.5500,20.9300
-0.0649,0.0298,0.8843,-1.7500,-244.3000,21.4900
0.0712,-0.1225,0.9213,3.7800,-240.1000,18.0600
0.1742,-0.1449,0.8540,1.4700,-231.3500,13.8600
0.2035,-0.2235,0.7964,-9.5200,-221.7600,5.9500
0.2679,-0.2069,0.7715,-20.3000,-207.6200,-1.4700
0.2816,-0.1108,0.7867,-41.5800,-196.2100,-7.9100
0.2621,-0.0493,0.8472,-53.6900,-185.5000,-9.8000
0.2401,0.0083,0.9238,-50.6100,-180.0400,-11.0600
0.2303,0.0512,1.0053,-33.1800,-179.8300,-7.2100
0.2460,0.1191,1.0053,-8.4700,-178.6400,-0.6300
0.3333,0.1210,0.9233,5.5300,-171.3600,3.7800
